Donor,Acceptor,Donor Smiles,Acceptor Smiles,Donor_can_smiles,Acceptor_can_smiles,PCE
PBDB-TF,AQx-1,FC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,FC(C(F)=C1)=CC2=C1C(/C(C2=O)=C/C3=C(CCCCCCCCCCC)C(S4)=C(S3)C5=C4C6=C(N5CCCCC(CC)CO)C7=C(C(SC8=C9SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C([N+]#[C-])\C#N)=C8CCCCCCCCCCC)=C9N7CCCCC(CC)CO)C%12=NC(C)=C(C)N=C6%12)=C(C#N)/C#N,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)F)c1c(c2c2cc(c(s2)CC(CCCC)CC)F)cc(s1)C)CC(CCCC)CC)CC,CCCCCCCCCCCc1c(sc2c1sc1c2n(c2c1c1nc(C)c(nc1c1c2n(CCCCC(CO)CC)c2c1sc1c2sc(c1CCCCCCCCCCC)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)C)CCCCC(CO)CC)/C=C/1\C(=O)c2c(\C1=C(/[N+]#[C-])\C#N)cc(c(c2)F)F,13.31
PBDB-TF,Aqx-2,FC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,FC(C(F)=C1)=CC2=C1C(/C(C2=O)=C/C3=C(CCCCCCCCCCC)C(S4)=C(S3)C5=C4C6=C(N5CCCCC(CC)CO)C7=C(C(SC8=C9SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C([N+]#[C-])\C#N)=C8CCCCCCCCCCC)=C9N7CCCCC(CC)CO)C%12=NC=CN=C6%12)=C(C#N)/C#N,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)F)c1c(c2c2cc(c(s2)CC(CCCC)CC)F)cc(s1)C)CC(CCCC)CC)CC,CCCCCCCCCCCc1c(sc2c1sc1c2n(c2c1c1nccnc1c1c2n(CCCCC(CO)CC)c2c1sc1c2sc(c1CCCCCCCCCCC)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)CCCCC(CO)CC)/C=C/1\C(=O)c2c(\C1=C(/[N+]#[C-])\C#N)cc(c(c2)F)F,16.64
J61,BTA3,FC(C(F)=C(C1=CC=C(C)S1)C2=NN(CC(CCCCCC)CCCCCCCC)N=C32)=C3C(S4)=CC=C4C5=CC6=C(C7=CC=C(SCCCCCCCCCCCC)S7)C8=C(C=C(C)S8)C(C9=CC=C(SCCCCCCCCCCCC)S9)=C6S5,O=C(/C(S/1)=C\C(C2=NN(CCCCCCCC)N=C23)=CC=C3C(S4)=CC5=C4C6=CC7=C(C=C6C5(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C%10=C(C=C(C%11=CC=C(/C=C%12S/C(N(CC)C\%12=O)=C(C#N)\C#N)C%13=NN(CCCCCCCC)N=C%11%13)S%10)C7(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=C(C#N)\C#N,CCCCCCCCCCCCSc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)C)c1ccc(s1)SCCCCCCCCCCCC)c1ccc(s1)c1c(F)c(F)c(c2c1nn(n2)CC(CCCCCCCC)CCCCCC)c1ccc(s1)C,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc(cc4C(c3cc2c2c1cc(s2)c1ccc(c2c1nn(n2)CCCCCCCC)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1ccc(c2c1nn(n2)CCCCCCCC)/C=c\1/sc(=C(C#N)C#N)n(c1=O)CC,8.25
PM6,3TP3T-4F,FC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C1C(/C(C2=C1C=C(F)C(F)=C2)=C(C#N)/C#N)=C\C3=CC(S4)=C(S3)C(S5)=C4C6=C5C7=CC(C(C8=CC=C(CCCCCCCC)C=C8)(C9=CC=C(CCCCCCCC)C=C9)C%10=C%11SC%12=C%10SC%13=C%12SC=C%13/C=C%14C(C(C=C(F)C(F)=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%11C=C7C6(C%16=CC=C(CCCCCCCC)C=C%16)C%17=CC=C(CCCCCCCC)C=C%17,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)F)c1c(c2c2cc(c(s2)CC(CCCC)CC)F)cc(s1)C)CC(CCCC)CC)CC,CCCCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc3c(c1s2)sc(c3)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(c(c2)F)F)(c1ccc(cc1)CCCCCCCC)c1ccc(cc1)CCCCCCCC)sc1c5scc1/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(c(c2)F)F,13.7
PM6,3TP3T-IC,FC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)/C#N)=C\C3=CC(S4)=C(S3)C(S5)=C4C6=C5C7=CC(C(C8=CC=C(CCCCCCCC)C=C8)(C9=CC=C(CCCCCCCC)C=C9)C%10=C%11SC%12=C%10SC%13=C%12SC=C%13/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%11C=C7C6(C%16=CC=C(CCCCCCCC)C=C%16)C%17=CC=C(CCCCCCCC)C=C%17,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)F)c1c(c2c2cc(c(s2)CC(CCCC)CC)F)cc(s1)C)CC(CCCC)CC)CC,CCCCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc3c(c1s2)sc(c3)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCCCC)c1ccc(cc1)CCCCCCCC)sc1c5scc1/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,8.9
PBDB-T,DOC6-IC,CC1=CC=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C(S5)=CC=C5C6=CC7=C(S6)C(C8=CC=C(CC(CC)CCCC)S8)=C9C(SC(C)=C9)=C7C%10=CC=C(CC(CC)CCCC)S%10)S1,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(SC(C5=C(CCCCCC)C=C(C6=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C7=C8SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)/C#N)=O)=C7)=C8S6)C(CCCCCC)=C5)=C%11)=C%11C4(CC(CC)CCCC)CC(CC)CCCC)S3,CCCCC(Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)C)c1ccc(s1)CC(CCCC)CC)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1CC(CCCC)CC)CC(CCCC)CC)c1ccc(s1)C)CC,CCCCCCc1cc(c(cc1c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC)CCCCCC)c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC,10.52
PBDB-T,DOC8-IC,CC1=CC=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C(S5)=CC=C5C6=CC7=C(S6)C(C8=CC=C(CC(CC)CCCC)S8)=C9C(SC(C)=C9)=C7C%10=CC=C(CC(CC)CCCC)S%10)S1,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(SC(C5=C(OCCCCCCCC)C=C(C6=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C7=C8SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)/C#N)=O)=C7)=C8S6)C(OCCCCCCCC)=C5)=C%11)=C%11C4(CC(CC)CCCC)CC(CC)CCCC)S3,CCCCC(Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)C)c1ccc(s1)CC(CCCC)CC)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1CC(CCCC)CC)CC(CCCC)CC)c1ccc(s1)C)CC,CCCCCCCCOc1cc(c(cc1c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC)OCCCCCCCC)c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC,9.41
PBDB-T,DOC2C6-IC,CC1=CC=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C(S5)=CC=C5C6=CC7=C(S6)C(C8=CC=C(CC(CC)CCCC)S8)=C9C(SC(C)=C9)=C7C%10=CC=C(CC(CC)CCCC)S%10)S1,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(SC(C5=C(OCC(CC)CCCC)C=C(C6=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C7=C8SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)/C#N)=O)=C7)=C8S6)C(OCC(CCCC)CC)=C5)=C%11)=C%11C4(CC(CC)CCCC)CC(CC)CCCC)S3,CCCCC(Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)C)c1ccc(s1)CC(CCCC)CC)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1CC(CCCC)CC)CC(CCCC)CC)c1ccc(s1)C)CC,CCCCC(COc1cc(c(cc1c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC)OCC(CCCC)CC)c1sc2c(c1)C(c1c2sc(c1)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(CC(CCCC)CC)CC(CCCC)CC)CC,11.1
PBDB-T,DOC2C6-2F,CC1=CC=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C(S5)=CC=C5C6=CC7=C(S6)C(C8=CC=C(CC(CC)CCCC)S8)=C9C(SC(C)=C9)=C7C%10=CC=C(CC(CC)CCCC)S%10)S1,O=C(C/1=C\C2=CC3=C(S2)C4=C(C3(CC(CCCC)CC)CC(CCCC)CC)C=C(C5=C(C=C(C(OCC(CC)CCCC)=C5)C6=CC7=C(S6)C(SC(/C=C8C(C9=C(C\8=C(C#N)/C#N)C=C(F)C(F)=C9)=O)=C%10)=C%10C7(CC(CC)CCCC)CC(CC)CCCC)OCC(CCCC)CC)S4)C%11=CC(F)=C(F)C=C%11C1=C(C#N)/C#N,CCCCC(Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)C)c1ccc(s1)CC(CCCC)CC)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1CC(CCCC)CC)CC(CCCC)CC)c1ccc(s1)C)CC,CCCCC(COc1cc(c(cc1c1sc2c(c1)C(c1c2sc(c1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)(CC(CCCC)CC)CC(CCCC)CC)OCC(CCCC)CC)c1sc2c(c1)C(c1c2sc(c1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)(CC(CCCC)CC)CC(CCCC)CC)CC,13.24
PBDBT-2Cl,IT-4F,ClC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC%11=C9SC(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)\C#N)=C%11)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)Cl)c1c(c2c2cc(c(s2)CC(CCCC)CC)Cl)cc(s1)C)CC(CCCC)CC)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F,14.16
PBDBT-2Cl,IT-2Cl,ClC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C1C2=C(C(/C1=C/C3=CC(SC4=C5C(C6=CC=C(C=C6)CCCCCC)(C7=CC=C(C=C7)CCCCCC)C8=CC9=C(C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C9SC%12=C%11SC(/C=C%13/C(C%14=C(C%13=O)C=CC(Cl)=C%14)=C(C#N)\C#N)=C%12)C%15=CC=C(C=C%15)CCCCCC)C=C48)=C5S3)=C(C#N)/C#N)C=C(Cl)C=C2,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)Cl)c1c(c2c2cc(c(s2)CC(CCCC)CC)Cl)cc(s1)C)CC(CCCC)CC)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)Cl)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)Cl,13.68
PBDBT-2Cl,ITIC,ClC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC%13=C%11SC(/C=C%14C(C(C=CC=C%15)=C%15C/%14=C(C#N)\C#N)=O)=C%13)C%12=C8)=C5S3,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)Cl)c1c(c2c2cc(c(s2)CC(CCCC)CC)Cl)cc(s1)C)CC(CCCC)CC)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C\1/C(=O)c2c(C1=C(C#N)C#N)cccc2,9.66
PBDBT-2Cl,IT-M,ClC1=C(CC(CC)CCCC)SC(C2=C(SC(C)=C3)C3=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5)=C1,O=C1C2=C(C(/C1=C/C3=CC(SC4=C5C(C6=CC=C(C=C6)CCCCCC)(C7=CC=C(C=C7)CCCCCC)C8=CC9=C(C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C9SC%12=C%11SC(/C=C%13/C(C%14=C(C%13=O)C=CC(C)=C%14)=C(C#N)\C#N)=C%12)C%15=CC=C(C=C%15)CCCCCC)C=C48)=C5S3)=C(C#N)/C#N)C=C(C)C=C2,CCCCC(Cc1sc(c2c1C(=O)c1c(sc(c1C2=O)c1ccc(s1)C)c1ccc(s1)c1sc2c(c1)c(c1cc(c(s1)CC(CCCC)CC)Cl)c1c(c2c2cc(c(s2)CC(CCCC)CC)Cl)cc(s1)C)CC(CCCC)CC)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)C)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)C,9.18
PTB7-Th,ITIC,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)F)OCC(CCCC)CC,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC%13=C%11SC(/C=C%14C(C(C=CC=C%15)=C%15C/%14=C(C#N)\C#N)=O)=C%13)C%12=C8)=C5S3,CCCCC(COC(=O)c1sc2c(c1F)c(sc2c1sc2c(c1)c(c1ccc(s1)CC(CCCC)CC)c1c(c2c2ccc(s2)CC(CCCC)CC)cc(s1)C)C)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C\1/C(=O)c2c(C1=C(C#N)C#N)cccc2,4.93
PTB7-Th,IT-M,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)F)OCC(CCCC)CC,O=C1C2=C(C(/C1=C/C3=CC(SC4=C5C(C6=CC=C(C=C6)CCCCCC)(C7=CC=C(C=C7)CCCCCC)C8=CC9=C(C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C9SC%12=C%11SC(/C=C%13/C(C%14=C(C%13=O)C=CC(C)=C%14)=C(C#N)\C#N)=C%12)C%15=CC=C(C=C%15)CCCCCC)C=C48)=C5S3)=C(C#N)/C#N)C=C(C)C=C2,CCCCC(COC(=O)c1sc2c(c1F)c(sc2c1sc2c(c1)c(c1ccc(s1)CC(CCCC)CC)c1c(c2c2ccc(s2)CC(CCCC)CC)cc(s1)C)C)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)C)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C/1\C(=O)c2c(C1=C(C#N)C#N)cc(cc2)C,6.55
PTB7-Th,IT-DM,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)F)OCC(CCCC)CC,O=C1C2=C(C=C(C)C(C)=C2)C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC%11=C9SC(/C=C%12/C(C(C=C(C)C(C)=C%13)=C%13C%12=O)=C(C#N)\C#N)=C%11)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,CCCCC(COC(=O)c1sc2c(c1F)c(sc2c1sc2c(c1)c(c1ccc(s1)CC(CCCC)CC)c1c(c2c2ccc(s2)CC(CCCC)CC)cc(s1)C)C)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4C(c3cc2c2c1c1sc(cc1s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)C)C)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)sc(c5)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)C)C,6.71
PTB7-Th,IDT-2BR,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)F)OCC(CCCC)CC,O=C(N1CC)/C(SC1=S)=C/C(C2=NSN=C23)=CC=C3C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=CC=C(/C=C(C(N%12CC)=O)\SC%12=S)C%13=NSN=C%13%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,CCCCC(COC(=O)c1sc2c(c1F)c(sc2c1sc2c(c1)c(c1ccc(s1)CC(CCCC)CC)c1c(c2c2ccc(s2)CC(CCCC)CC)cc(s1)C)C)CC,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc(cc4C(c3cc2c2c1cc(s2)c1ccc(c2c1nsn2)/C=C/1\SC(=S)N(C1=O)CC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1ccc(c2c1nsn2)/C=C/1\SC(=S)N(C1=O)CC,6.19
PE71,Y6,CCCC(CSC1=C(F)C=C(C2=C3C(C=C(C4=C(CCCCCC)C(C=C(C5=CC=C(/C(C(N6CC(CCCCCCCC)CCCCCC)=O)=C7C(N(CC(CCCCCC)CCCCCCCC)C8=C\7C=CC(C9=CC(C(CCCCCC)=C(C)S%10)=C%10S9)=C8)=O)C6=C5)S%11)=C%11S4)S3)=C(C%12=CC(F)=C(SCC(CCCC)CC)S%12)C%13=C2C=C(C)S%13)S1)CC,CCCCCCCCCCCC(C(S1)=C2C(N3CC(CCCC)CC)=C1C4=C3C(N(C5=C6SC7=C5SC(/C=C8/C(C9=C(C=C(C(F)=C9)F)C8=O)=C(C#N)/C#N)=C7CCCCCCCCCCC)CC(CCCC)CC)=C6C%10=NSN=C4%10)=C(S2)/C=C%11/C(C%12=C(C=C(C(F)=C%12)F)C%11=O)=C(C#N)/C#N,CCCCCCCCC(CN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2sc3c(c2)c(c(s3)C)CCCCCC)CC(CCCCCCCC)CCCCCC)/C1=O)c1sc2c(c1)c(c(s2)c1cc2c(s1)c(c1sc(c(c1)F)SCC(CCC)CC)c1c(c2c2sc(c(c2)F)SCC(CCCC)CC)sc(c1)C)CCCCCC)CCCCCC,CCCCCCCCCCCc1c2sc3c4c(nsn5)c5c6c7sc8c(CCCCCCCCCCC)c(/C=C9/C(c%10cc(F)c(F)cc%10C9=O)=C(C#N)/C#N)sc8c7n(CC(CC)CCCC)c6c4n(CC(CC)CCCC)c3c2sc1/C=C%11/C(c%12cc(F)c(F)cc%12C%11=O)=C(C#N)/C#N,12.03
PE72,Y6,CCCC(CSC1=C(F)C=C(C2=C3C(C=C(C4=C(CCCCCCCCCCC)C(C=C(C5=CC=C(/C(C(N6CC(CCCCCCCC)CCCCCC)=O)=C7C(N(CC(CCCCCC)CCCCCCCC)C8=C\7C=CC(C9=CC(C(CCCCCCCCCCC)=C(C)S%10)=C%10S9)=C8)=O)C6=C5)S%11)=C%11S4)S3)=C(C%12=CC(F)=C(SCC(CCCC)CC)S%12)C%13=C2C=C(C)S%13)S1)CC,CCCCCCCCCCCC(C(S1)=C2C(N3CC(CCCC)CC)=C1C4=C3C(N(C5=C6SC7=C5SC(/C=C8/C(C9=C(C=C(C(F)=C9)F)C8=O)=C(C#N)/C#N)=C7CCCCCCCCCCC)CC(CCCC)CC)=C6C%10=NSN=C4%10)=C(S2)/C=C%11/C(C%12=C(C=C(C(F)=C%12)F)C%11=O)=C(C#N)/C#N,CCCCCCCCC(CN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2sc3c(c2)c(c(s3)C)CCCCCCCCCCC)CC(CCCCCCCC)CCCCCC)/C1=O)c1sc2c(c1)c(c(s2)c1cc2c(s1)c(c1sc(c(c1)F)SCC(CCC)CC)c1c(c2c2sc(c(c2)F)SCC(CCCC)CC)sc(c1)C)CCCCCCCCCCC)CCCCCC,CCCCCCCCCCCc1c2sc3c4c(nsn5)c5c6c7sc8c(CCCCCCCCCCC)c(/C=C9/C(c%10cc(F)c(F)cc%10C9=O)=C(C#N)/C#N)sc8c7n(CC(CC)CCCC)c6c4n(CC(CC)CCCC)c3c2sc1/C=C%11/C(c%12cc(F)c(F)cc%12C%11=O)=C(C#N)/C#N,9.74
