idx,smiles
233,O=C1C2=C(C)SC=C2C(/C1=C/C(S3)=CC4=C3C5=C(C(C6=CC=C(CCCCCC)C=C6)4C7=CC=C(CCCCCC)C=C7)C8=C(C(C9=CC=C(CC(CCCC)CC)S9)=C(C(C(C%10=CC=C(CCCCCC)C=C%10)%11C%12=CC=C(CCCCCC)C=C%12)=C(S%13)C%14=C%11C=C(/C=C%15/C(C%16=CSC(C)=C%16C%15=O)=C(C#N)\C#N)S%14)C%13=C8C%17=CC=C(CC(CCCC)CC)S%17)S5)=C(C#N)/C#N
234,O=C(/C(S/1)=C/C2=CC=C(C(C=C3)=CC4=C3C5=C(C4(CCCC)CCCC)C6=C(C(CCCC)(CCCC)C7=C6C=CC(C8=CC=C(/C=C9S/C(N(CC)C\9=O)=C(C#N)\C#N)C%10=NSN=C8%10)=C7)C%11=C5C(CCCC)(CCCC)C%12=C%11C=CC(C%13=CC=C(/C=C%14S/C(N(CC)C\%14=O)=C(C#N)\C#N)C%15=NSN=C%13%15)=C%12)C%16=NSN=C2%16)N(CC)C1=C(C#N)\C#N
235,S=C(N(C/1=O)CCCCCC)SC1=C/C(S2)=CC=C2C(C=C3)=CC4=C3C5=CC=C(C6=CC=C(/C=C(S7)/C(N(CCCCCC)C7=S)=O)S6)C=C5C48C9=CC(C%10=CC=C(/C=C(S%11)/C(N(CCCCCC)C%11=S)=O)S%10)=CC=C9C%12=CC=C(C%13=CC=C(/C=C%14SC(N(C\%14=O)CCCCCC)=S)S%13)C=C%128
236,CCCCCCCCC(CCCCCCCC)N1C2=C(C=CC(C3=CC=C(/C=C(C(OCC)=O)\C#N)S3)=C2)C(C1=C4)=CC=C4C5=CC=C(/C=C(C(OCC)=O)\C#N)S5
237,O=C(C(C=C(F)C=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C5=C(C4(CCCCCC)CCCCCC)C(OCCCCCC)=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8C(C(C=CC(F)=C9)=C9C\8=C(C#N)/C#N)=O)=C7)=C5OCCCCCC
238,O=C(/C(S/1)=C/C(C2=NN(CCCCCCCC)N=C32)=CC=C3C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=CC=C(/C=C%12S/C(N(CC)C\%12=O)=C(C#N)/C#N)C%13=NN(CCCCCCCC)N=C%11%13)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=C([N+]#[C-])\C#N
239,O=C1C2=C(C=C3C(C=CC=C3)=C2)C(/C1=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=C7SC8=C(C(C=C9)=CC=C9SCC(CCCC)CC)C(C(S%10)=C(C%11=C%10C(SC(/C=C%12\C(C(C=C%13C(C=CC=C%13)=C%14)=C%14C%12=O)=C(C#N)/C#N)=C%15)=C%15C%11(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)S%18)=C%18C(C%19=CC=C(C=C%19)SCC(CC)CCCC)=C68)C%20=CC=C(CCCCCC)C=C%20)=C7S4)=C(C#N)\C#N
240,CCCCCCC1=C(C#CC2=CC=C(C(N3C4=CC=C(C(C=CC=C5)=C5C6(CCCC)CCCC)C6=C4)=O)C7=C2C=CC=C7C3=O)SC(C8=CC=C(C9=CC(CCCCCC)=C(C#CC%10=CC=C(C(N%11C%12=CC=C(C(C=CC=C%13)=C%13C%14(CCCC)CCCC)C%14=C%12)=O)C%15=C%10C=CC=C%15C%11=O)S9)C%16=NSN=C8%16)=C1
241,O=C1C2=C(C(/C1=C/C(S3)=CC4=C3C(SC(C=C56)=C7C=C6SC8=C5C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C8SC(/C=C%12/C(C%13=C(C%12=O)C=CC=C%13)=C(C#N)/C#N)=C%11)=C7C4(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)\C#N)C=CC=C2
242,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC(C3=CC(C(C4=C5C=CC(C6C(C7=C8C=CC9=C7C(C(N(C(CCCCC)CCCCC)C9=O)=O)=C6)=C%10CC=C%11C%12=C%10C8=CC=C%12C(N(C(CCCCC)CCCCC)C%11=O)=O)=C4)(C%13=C5C=CC(C%14=CC%15=C%16C%17=C%14C%18=CC=C(C(N(C(CCCCC)CCCCC)C%19=O)=O)C(C%19=CC%20)=C%18C%20=C%17CC=C%16C(N(C(CCCCC)CCCCC)C%15=O)=O)=C%13)C%21=C%22C=CC(C%23=CC%24=C%25C%26=C%23C%27=CC=C(C(N(C(CCCCC)CCCCC)C%28=O)=O)C(C%28=CC%29)=C%27C%29=C%26CC=C%25C(N(C(CCCCC)CCCCC)C%24=O)=O)=C%21)=C%22C=C3)C(C%30=C%31C=CC1=C%302)=C%32CC=C%33C%34=C%32C%31=CC=C%34C(N(C(CCCCC)CCCCC)C%33=O)=O
243,O=C1C2=C(C(/C1=C/C(S3)=CC4=C3C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C(OCCCCCCCC)C(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C9SC(/C=C%14C(C(C=CC(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)=C%10C(OCCCCCCCC)=C8S5)=C(C#N)/C#N)C=C(F)C=C2
244,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C=C(N5CC(CCCCCC)CCCCCCCC)C(C6=CC(C(C(C=C7)=CC=C7CCCCCC)(C8=C9SC(/C=C%10/C(C%11=C(C%10=O)C=C(F)C(F)=C%11)=C(C#N)/C#N)=C8)C(C=C%12)=CC=C%12CCCCCC)=C9C=C65)=C4)C%13=C2C=C(/C=C%14C(C(C=C(F)C(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)S%13
245,C12=C3C4=C5C1=C6C=CC2=CC=C3C=CC4=CC=C5C=C6
246,CCCCCCC(C=C1F)=CC=C1C2(C3=C(F)C=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=C(F)C=C(CCCCCC)C=C%10)C%11=C(F)C=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
247,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C4(CC(CC)CCCC)CC(CC)CCCC)=C(S3)C5=C4C=C(S5)C6=C(F)C=C(C(S7)=CC8=C7C(SC(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C%11)=C%11C8(CC(CC)CCCC)CC(CC)CCCC)C(F)=C6
248,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(Cl)C(Cl)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(Cl)C(Cl)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
249,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC(C(C7=NN(CCCCCCCC)N=C78)=CC=C8/C=C9SC(N(C/9=O)CC)=S)=C6)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C=C(C%13=CC=C(/C=C%14C(N(CC)C(S\%14)=S)=O)C%15=NN(CCCCCCCC)N=C%13%15)S%12
250,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC=C(C3=C4C5=CC1C32)C6=C(C7=CC(C(C=C8C(N(C(CCCCCC)CCCCCC)C9=O)=O)=C%10C%11=C8C9=CC(C%12=C%13C%14=CC%15C%16C%17=C%14C%18=C%12C=C(C(N%19C(CCCCCC)CCCCCC)=O)C%20=C%18C(C%17=CC=C%16C(N(C(CCCCCC)CCCCCC)C%15=O)=O)=CC=C%20C%19=O)=C%11C%21=C%13C=C(C%22=O)C%23C%21=C%10C=CC%23C(N%22C(CCCCCC)CCCCCC)=O)=CC(C%24=CC%25C%26C%27=C%24C%28=CC=C(C(N%29C(CCCCCC)CCCCCC)=O)C%30=C%28C(C%27=C%31C=C%26C(N(C(CCCCCC)CCCCCC)C%25=O)=O)=C(C%32=C%31C%33=CC%34C%35C%36=C%33C%37=C%32C=C(C(N%38C(CCCCCC)CCCCCC)=O)C%39=C%37C(C%36=CC=C%35C(N(C(CCCCCC)CCCCCC)C%34=O)=O)=CC=C%39C%38=O)C=C%30C%29=O)=C7)C=C%40C%41=C6C4=C(C%42=C5C%43=C(C%44=C%45C=CC%46C%44C(C(N(C(CCCCCC)CCCCCC)C%46=O)=O)=C%43)C%47=C%42C=C%48C%49=C%47C%45=CC=C%49C(N(C(CCCCCC)CCCCCC)C%48=O)=O)C=C%41C(N(C(CCCCCC)CCCCCC)C%40=O)=O
251,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC3=C(C4=C5C=CC1C42)C6=C(C7=C3C8=CC9C%10C%11=C8C%12=C7C=C(C(N%13C(CCCCC)CCCCC)=O)C%14=C%12C(C%11=C(C%15=C%16C(C=C%17C(N(C(CCCCC)CCCCC)C%18=O)=O)=C%19C%20=C%17C%18=CC=C%20C%21=CC=C(C%22=O)C%23C%21=C%19C%15=CC%23C(N%22C(CCCCC)CCCCC)=O)C=C%10C(N(C(CCCCC)CCCCC)C9=O)=O)=C%16C=C%14C%13=O)C=C%24C%25=C6C5=CC=C%25C(N(C(CCCCC)CCCCC)C%24=O)=O
252,O=C1C(C=C(Cl)S2)=C2C(/C1=C/C(S3)=CC4=C3C5=C(C(C6=CC=C(CCCCCC)C=C6)4C7=CC=C(CCCCCC)C=C7)C8=C(C=C(C(C(C9=CC=C(CCCCCC)C=C9)%10C%11=CC=C(CCCCCC)C=C%11)=C([Se]%12)C%13=C%10C=C(/C=C%14/C(C%15=C(C=C(Cl)S%15)C%14=O)=C(C#N)\C#N)S%13)C%12=C8)[Se]5)=C(C#N)/C#N
253,O=C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C1=O)C2=CC=C3C4=C2C1=CC=C4C5=NC6=C(C=C(N=C7C(C8=CC=C9C%10=C8C7=CC=C%10C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C9=O)=O)=C%11C%12=CC=CC=C%12)C%11=C6)C(C%13=CC=CC=C%13)=C53
254,CCCCCCCCC1(CCCCCCCC)C2=C(C=CC(C3=CC=C(/C=C4C(N(CC)C(N(CC)C\4=O)=S)=O)S3)=C2)C5=CC=C(C6=CC=C(/C=C7C(N(CC)C(N(CC)C\7=O)=S)=O)S6)C=C51
255,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6N(CCCCCCCC)C8=C7SC(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C8)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(N(CCCCCCCC)C%14=C%15SC(/C=C%16/C(C%17=C(C%16=O)C=C(F)C(F)=C%17)=C(C#N)\C#N)=C%14)=C%15S%13
256,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC([Si]4(CCCCCCCCC)CCCCCCCC)=C(S3)C5=C4C6=C(CCCCCC)C(SC7=C8[Si](CCCCCCCC)(CCCCCCCC)C9=C7SC(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)=C8C(CCCCCC)=C6S5
257,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C5=C(C4(CCCCCCCC)CCCCCCCC)C=C6C(C(CCCCCC)(CCCCCC)C7=C6C=C8C(C(SC(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C%11)=C%11C8(CCCCCCCC)CCCCCCCC)=C7)=C5
258,O=C(C(C=CC(C)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C5=CC(C(CCCCCCCC)(CCCCCCCC)OC6=C7SC(/C=C8C(C(C=CC(C)=C9)=C9C\8=C(C#N)\C#N)=O)=C6)=C7C=C5C(CCCCCCCC)(CCCCCCCC)O4
259,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C5=C([Si]4(CCCCCC)CCCCCC)C=C6C([Si](CCCCCC)(CCCCCC)C7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)/C#N)=O)=C7)=C5
260,O=C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C1=O)C2=C(C1=CC=C3C4=NC5=C(C6=CC=C(C(C7=N8)=C9N=C(C%10=CC=C%11C(N(C%12=O)CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)C(C%13=C%10C%11=C%12C=C%13)=NC9=C(C7=NC(C%14=C%15C%16=C%17C=C%14)=C8C%15=CC=C%16C(N(C%17=O)CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)C%18=CC=CC=C%18)S6)C%19=NC%20=C%21C%22=C%23C(C%24=CC=C%23%20)=C(C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C%24=O)=O)C=C%22)C3=C(C4=NC5=C(C%25=CC=CC=C%25)C%19=N%21)C=C2
261,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CCC(CC)CCCC)C6=C4C7=NSN=C7C8=C6N(CCC(CC)CCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%10CCCCCCCCCCC)=C5S3
262,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC(C3=CC(C4=CC5C6C7=C4C8=CC=C(C(N9C(CCCCC)CCCCC)=O)C%10=C8C(C7=CC=C6C(N(C(CCCCC)CCCCC)C5=O)=O)=CC=C%10C9=O)=CC(C%11=CC(C%12=CC%13C%14C%15=C%12C%16=CC=C(C(N%17C(CCCCC)CCCCC)=O)C%18=C%16C(C%15=CC=C%14C(N(C(CCCCC)CCCCC)C%13=O)=O)=CC=C%18C%17=O)=CC(C(C=C%19C(N(C(CCCCC)CCCCC)C%20=O)=O)=C%21C%22=C%19C%20=CC=C%22C%23=CC=C(C%24=O)C%25C%23=C%21C=CC%25C(N%24C(CCCCC)CCCCC)=O)=C%11)=C3)=C(C%26=C%27C=CC1C%262)C%28=CC=C%29C%30=C%28C%27=CC=C%30C(N(C(CCCCC)CCCCC)C%29=O)=O
263,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(/C=C4C(C(C=CC=C5)=C5C\4=C(C#N)/C#N)=O)=C2)(C6=CC=C(CCCCCC)C=C6)C7=C(C3=CC=C89)C8=C(C%10=CC=C%11C%12=C(C(C%13=C%11SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)C=CC9=C%12%10)C=C7
264,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C(SC%10=C%11SC(/C=C%12C(C(C=CC(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%10)=C%11S9)C=C52)SC(/C=C%14C(C(C=CC(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C4
265,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=CC=C(/C=C%10SC(N(CC)C\%10=O)=S)C%11=NSN=C9%11)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)N(CC)C1=S
266,O=C1C(C=C(F)C(F)=C2)=C2C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C5SC8=C7C(C9=CC=C(CCCCCC)S9)=C(SC%10=C%11SC%12=C%10C(C%13=C%12SC(/C=C%14/C(C%15=C(C=C(F)C(F)=C%15)C%14=O)=C(C#N)\C#N)=C%13)(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)C%11=C8C%18=CC=C(CCCCCC)S%18)C%19=CC=C(CCCCCC)C=C%19)=C6S3)=C(C#N)/C#N
267,CCOCCOCCOC(C=C1)=CC=C1C2=NC3=C(C4=CC5=NSN=C5C=C4)C6=NSN=C6C(C7=CC8=NSN=C8C=C7)=C3N=C2C9=CC=C(OCCOCCOCC)C=C9
268,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CCC(C3=C4C=CC1=C32)=C5CC=C6C7=C5C4=CC=C7C(N(C(CCCCC)CCCCC)C6=O)=O
269,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC=C(C3=C4C=CC1C32)C5=C(C#CC6=CC(C(C)(C)C7=CC(C#CC(C=C8C(N(C(CCCCCC)CCCCCC)C9=O)=O)=C%10C%11=C8C9=CC=C%11C%12=CC=C(C%13=O)C%14C%12=C%10C=CC%14C(N%13C(CCCCCC)CCCCCC)=O)=CC(C(C)(C)C%15=CC(C#CC(C=C%16C(N(C(CCCCCC)CCCCCC)C%17=O)=O)=C%18C%19=C%16C%17=CC=C%19C%20=CC=C(C%21=O)C%22C%20=C%18C=CC%22C(N%21C(CCCCCC)CCCCCC)=O)=C%23)=C7%24)=C(N%24C%15=C%23C%25(C)C)C%25=C6)C=C%26C%27=C5C4=CC=C%27C(N(C(CCCCCC)CCCCCC)C%26=O)=O
270,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C(OCC(CC)CCCC)C(C=C5C(C(C=C(Cl)C(Cl)=C6)=C6/C5=C(C#N)/C#N)=O)=CS4)=C2)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=C(C(/C=C%12\C(C%13=C(C%12=O)C=C(Cl)C(Cl)=C%13)=C(C#N)\C#N)=CS%11)OCC(CCCC)CC)=C9)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
271,O=C(N(CC(CC)CCCC)C1=O)C2=CC=CC3=C2C1=CC=C3C4=CC=C(/C(C#N)=C/C5=C(OC)C=C(/C=C(C#N)/C(S6)=CC=C6C7=CC=C8C9=C7C=CC=C9C(N(CC(CC)CCCC)C8=O)=O)C(OC)=C5)S4
272,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C(C(C4(CCCCCCCC)CCCCCCCC)=CC5=C6)=CC5=CC(C7(CCCCCCCC)CCCCCCCC)=C6C8=C7C=C(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)S8
273,O=C1C2=C(C(/C1=C/C3=CC4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C=C(/C=C%10/C(C%11=C(C%10=O)C=C(F)C(F)=C%11)=C(C#N)/C#N)S9)C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S3)=C(C#N)\C#N)C=C(F)C(F)=C2
274,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C=C(C%10=CC(OCCCCCC)=C(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)/C#N)=O)S%10)S9)C=C52)SC(C%13=CC(OCCCCCC)=C(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)/C#N)=O)S%13)=C4
275,O=C1N(C(CCCCC)CCCCC)C(C2=C3C(C4=C5C=C31)=C(C6=C7C4=C([Se]5)C=C(C(N(C(CCCCC)CCCCC)C8=O)=O)C7=C8C=C69)C(C%10=C9C(C=C%11C(N(C(CCCCC)CCCCC)C%12=O)=O)=C%13C%14=C%10C=C%15C%16=C(C(N(C(CCCCC)CCCCC)C%15=O)=O)C=C%17C(C%18=C%13C%11=C%12C=C%18[Se]%17)=C%14%16)=C2)=O
276,CCCCCCC(C=C1)=CC=C1C(C2C3SC(/C=C4C(C(C=CC=C5)=C5C\4=C(C#N)/C#N)=O)=C2)(C6=C(C3=CC=C7)C7=C8C9=C6C=CC=C9C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)8C%12=CC=C(CCCCCC)C=C%12)C=C(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)S%10)C%15=CC=C(CCCCCC)C=C%15
277,O=C(N(C(CCCCCCCC)CCCCCCCC)C1=O)C2=CC=C3C4=C2C1=CC=C4C5=C6C(C7=CC=C8C9=C7C6=CC=C9C(N(C(CCCCCCCC)CCCCCCCC)C8=O)=O)=C%10C(C%11=CC=C%12C%13=C%11C%10=CC=C%13C(N(C(CCCCCCCC)CCCCCCCC)C%12=O)=O)=C53
278,O=C(N(CC(CC)CCCC)C1=O)C2=CC(C3=CC(N(C4=CC=C(C5=C(C6=CC=C(C7=O)C8C6=C9C=CC8C(N7CC(CC)CCCC)=O)C(C9=CC=C%10C(N(CC(CC)CCCC)C%11=O)=O)=C%10C%11=C5)C=C4)C%12=CC=C(C(C=C%13C(N(CC(CC)CCCC)C%14=O)=O)=C%15C%16=C%13C%14=CC=C%16C%17=CC=C(C%18=O)C%19C%17=C%15C=CC%19C(N%18CC(CC)CCCC)=O)C=C%12)=CC=C3)=C(C%20=C%21C=CC1C%202)C%22=CC=C%23C%24=C%22C%21=CC=C%24C(N(CC(CC)CCCC)C%23=O)=O
279,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CC(CC)CCCC)C=C6)(C7=CC=C(CC(CC)CCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CC(CC)CCCC)C=C%11)(C%12=CC=C(CC(CC)CCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=C(F)C(F)=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)=C5S3
280,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6N(CC(CCCC)CCCCCC)C8=C7SC(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)=C8)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(N(CC(CCCCCC)CCCC)C%14=C%15SC(/C=C%16C(C(C=C(F)C(F)=C%17)=C%17C\%16=C(C#N)/C#N)=O)=C%14)=C%15S%13
281,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC(C)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C=C(/C=C%13C(C(C=C(C)C=C%14)=C%14C\%13=C(C#N)/C#N)=O)S%12
282,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8CC(CCCC)CC)C9=C(C(C%10=CC=C(C=C%10)CC(CC)CCCC)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(F)C(F)=C%14)=C%14C%13=O)=C(C#N)/C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
283,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(OCC(CC)CCCC)C8=C(C(OCC(CC)CCCC)=C57)SC(C9=C%10C=C(/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)\C#N)S9)=C8C%10(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6S3)=C(C#N)/C#N
284,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CCC(C3=C4C=CC1=C32)=C5C(C(C=C6C(N(C(CCCCC)CCCCC)C7=O)=O)=C8C9=C6C7=CCC9=C%10C%11=C8C=CC%12=C%11C(C(N(C(CCCCC)CCCCC)C%12=O)=O)=CC%10)C=C%13C%14=C5C4=CC=C%14C(N(C(CCCCC)CCCCC)C%13=O)=O
285,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(Cl)C=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
286,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C5=C(C(C6=CC=C(OCCCCCC)C=C6)4C7=CC=C(OCCCCCC)C=C7)C=C8C(C(C9=C8SC(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)=C9)(C%12=CC=C(OCCCCCC)C=C%12)C%13=CC=C(OCCCCCC)C=C%13)=C5
287,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(Cl)C(Cl)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
